FOLIO,SEXO_ENCUESTADO,EDAD_ENCUESTADO,P1_5,P2_4,P2_5,P2_6_SUMA_SEMANALES_EST,P2_8,P2_10_F,P2_10_G,P2_13,P3_16,P3_17,P5_2_A_1,P5_2_B_1,P5_2_C_1,P5_2_D_1,P5_2_E_1,P5_3_A,P5_3_B,P5_3_C,P5_3_D,P5_3_E,P6_1_A,P6_1_B,P6_1_C,P6_1_D,P6_2,P6_3_HORAS,P6_3_MIN,P6_4,P6_5_HORAS,P6_5_MIN,P6_6,P6_7_HORAS,P6_7_MIN,P6_8_HORAS,P6_8_MIN,P6_12,P6_13,P6_14,P6_16,P6_18,P6_30_A_1,P6_30_A_2,P6_30_B_1,P6_30_B_2,P6_30_C_1,P6_30_C_2,P6_30_D_1,P6_30_D_2,P6_30_E_1,P6_30_E_2,P6_30_F_1,P6_30_F_2,P6_30_G_1,P6_30_G_2,P6_30_H_1,P6_30_H_2,O6_3,O6_5,O6_7,O6_8
92.0,H,25,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,1,1,0,0,0,4,4,4,4,5.0,2,0,7,1,0,7,1.0,0.0,5.0,0.0,1,1,1,3,4,7,3,1,1,7,2,1,1,7,4,0,0,7,2,7,8,10.0,7.0,7.0,35.0
93.0,M,30,4,1,1,40,0,4,4,3,2,8,0,0,0,0,0,1,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,7.0,0.0,1,1,1,1,0,7,1,1,2,5,1,2,2,7,2,7,3,7,1,7,8,0.0,0.0,0.0,49.0
94.0,H,40,10,1,1,40,0,5,5,3,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,3,1,1,1,7,1,1,1,5,2,7,2,7,3,0,0,0.0,0.0,0.0,21.0
95.0,M,30,1,1,1,40,0,5,5,3,2,8,0,0,0,0,0,1,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,4,2,2,7,1,2,1,5,1,7,2,7,4,7,2,7,3,3,2,0.0,0.0,0.0,35.0
96.0,M,30,10,1,1,40,0,5,5,3,1,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,1.0,0.0,8.0,0.0,1,1,1,3,3,7,2,1,1,7,1,1,1,7,2,7,2,7,1,7,4,0.0,0.0,5.0,56.0
97.0,M,40,10,1,1,40,0,4,4,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0,0,1,3,3,5,2,1,1,5,2,1,1,7,2,7,1,7,1,7,5,0.0,0.0,0.0,14.0
98.0,H,15,10,9,9,0,0,9,9,9,2,10,0,0,0,0,0,1,1,0,0,0,4,4,4,4,5.0,1,0,3,1,0,7,1.0,0.0,1.0,0.0,0,0,4,1,0,5,1,1,1,7,4,1,1,7,3,7,3,7,1,7,8,5.0,3.0,7.0,7.0
99.0,H,60,4,9,9,0,0,9,9,9,4,4,1,1,1,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,,,0,0,4,1,0,7,4,1,2,4,1,0,0,7,1,0,0,7,1,7,6,0.0,0.0,0.0,21.0
100.0,M,60,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,1,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,4,1,0,7,3,1,1,7,1,1,1,7,2,0,0,7,1,7,8,0.0,0.0,0.0,35.0
101.0,H,70,10,9,9,0,0,9,9,9,4,6,1,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,,,0,0,4,1,0,5,2,2,2,1,3,2,1,3,8,7,2,7,8,7,2,0.0,0.0,0.0,28.0
102.0,M,34,10,2,1,30,1,5,5,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,5.0,3,0,3,3,0,4,3.0,0.0,,,0,0,3,1,0,3,2,2,1,2,3,4,1,5,3,7,1,7,1,7,3,15.0,9.0,12.0,28.0
103.0,M,50,10,9,9,0,0,9,9,9,2,6,1,1,0,0,0,1,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,4,0.0,0.0,,,0,0,4,1,0,3,2,2,1,4,3,2,1,4,3,5,1,6,2,6,1,0.0,0.0,0.0,21.0
104.0,M,44,10,1,3,30,1,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,,,0,0,3,1,0,3,1,4,1,1,2,1,1,5,2,7,1,7,1,7,3,0.0,0.0,0.0,28.0
105.0,H,60,10,9,9,0,0,9,9,9,2,6,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,4,0.0,0.0,,,1,1,1,2,2,3,3,2,1,4,2,1,2,5,2,5,1,7,2,7,2,0.0,0.0,0.0,28.0
106.0,M,56,10,1,1,54,1,4,4,3,2,10,1,1,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0,0,4,1,0,2,1,2,1,1,1,7,1,7,1,2,1,2,2,7,7,0.0,0.0,0.0,14.0
107.0,H,72,10,1,1,72,1,5,5,3,2,10,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,1,2,1,0,2,1,1,1,3,2,1,1,7,1,0,1,7,2,7,4,0.0,0.0,0.0,35.0
108.0,M,22,10,1,1,48,1,5,5,1,2,10,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,2,1,1,1,7,2,2,1,7,2,0,0,7,2,7,6,0.0,0.0,0.0,28.0
109.0,M,21,10,1,1,48,1,5,5,3,2,11,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,1,3,1,0,7,1,3,1,4,2,2,1,7,1,4,2,7,2,7,8,0.0,0.0,0.0,28.0
110.0,M,70,10,9,9,0,0,9,9,9,4,5,1,1,0,1,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,1,0,7,1,1,1,7,1,0,0,7,1,0,0,7,1,7,8,0.0,0.0,0.0,0.0
111.0,M,46,1,9,9,0,0,9,9,9,4,5,1,0,0,0,0,0,0,0,0,0,4,4,3,1,3.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,3,4,7,1,2,1,4,1,1,1,4,1,0,0,7,1,7,1,0.0,0.0,0.0,0.0
112.0,H,69,10,9,9,0,0,9,9,9,2,7,1,0,1,0,0,1,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,1,0,7,2,1,1,7,2,1,2,7,3,0,0,7,1,7,8,0.0,0.0,0.0,0.0
113.0,H,50,10,1,1,70,4,4,5,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,1,1,1,3,4,4,1,1,1,3,1,2,1,0,0,7,4,7,3,7,4,0.0,0.0,0.0,21.0
114.0,H,25,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0,0,4,1,0,7,1,1,1,7,1,2,1,7,3,7,1,7,2,7,4,0.0,0.0,0.0,56.0
115.0,M,53,10,9,9,0,0,9,9,9,2,9,0,1,0,0,0,0,0,0,0,0,4,4,4,3,0.0,0,0,0,0,0,1,0.0,30.0,5.0,30.0,0,0,1,1,0,3,1,1,1,2,1,0,0,3,1,7,2,7,2,7,3,0.0,0.0,0.5,38.5
116.0,H,31,10,1,5,70,2,3,2,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,2,0.0,30.0,3.0,0.0,0,1,1,3,5,7,1,1,1,7,1,1,1,7,2,7,1,7,2,7,4,0.0,0.0,1.0,21.0
117.0,M,48,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0.0,0,0,0,0,0,1,1.0,0.0,5.0,0.0,1,1,4,1,0,2,1,1,1,3,1,1,1,7,1,4,1,7,2,7,5,0.0,0.0,1.0,35.0
118.0,H,36,10,1,5,45,2,3,3,3,2,7,0,0,0,0,0,1,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,2,2.0,0.0,6.0,0.0,0,0,1,2,4,7,1,1,1,7,1,1,1,3,1,7,1,7,2,7,5,0.0,0.0,4.0,42.0
119.0,H,30,10,1,4,45,1,5,5,2,2,8,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0.0,0,0,0,0,0,1,2.0,0.0,4.0,0.0,0,0,4,1,0,3,1,1,1,3,1,1,1,7,2,7,2,7,1,7,4,0.0,0.0,2.0,28.0
120.0,H,30,10,1,1,54,3,5,5,3,2,10,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0.0,0,0,0,0,0,0,0.0,0.0,6.0,0.0,0,0,4,1,0,7,1,2,1,7,2,2,1,7,1,2,2,7,3,7,5,0.0,0.0,0.0,42.0
121.0,M,39,10,1,1,40,0,9,5,3,2,8,0,0,0,0,0,1,0,0,0,0,4,4,4,3,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,2,1,0,4,2,3,1,7,1,2,1,7,1,7,2,7,2,7,8,0.0,0.0,0.0,35.0
122.0,M,29,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,3,2,0.0,0,0,0,0,0,0,0.0,0.0,10.0,0.0,0,0,4,2,1,5,1,1,1,7,2,2,1,7,2,5,1,7,2,7,4,0.0,0.0,0.0,70.0
123.0,M,40,10,9,9,0,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0.0,0,0,0,0,0,6,0.0,30.0,6.0,0.0,1,1,1,1,0,7,1,1,1,6,2,1,1,7,2,0,0,1,1,7,8,0.0,0.0,3.0,42.0
124.0,M,50,10,1,1,45,2,5,5,3,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,1,2.0,0.0,3.0,0.0,0,0,2,1,0,7,1,1,1,2,1,1,1,7,1,0,0,7,1,7,3,0.0,0.0,2.0,21.0
125.0,H,40,1,1,1,45,0,5,5,2,2,7,0,0,0,0,0,1,1,0,1,0,4,4,4,4,5.0,0,30,5,1,0,3,1.0,0.0,3.0,0.0,1,1,1,3,6,5,1,2,2,3,1,1,1,0,0,7,2,7,3,7,3,2.5,5.0,3.0,21.0
126.0,M,38,10,9,9,0,0,9,9,9,4,5,0,0,0,0,0,0,0,0,0,0,2,4,4,1,0.0,0,0,0,0,0,3,1.0,0.0,4.0,0.0,1,1,1,1,0,3,1,1,2,3,1,0,0,7,1,2,1,7,3,7,4,0.0,0.0,3.0,28.0
127.0,M,52,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,1,1,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,4,1,0,3,1,1,1,5,1,1,1,4,1,3,2,7,2,7,5,0.0,0.0,0.0,35.0
128.0,H,35,10,1,1,45,0,2,3,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,3,5.0,2,0,0,0,0,0,0.0,0.0,6.0,0.0,1,1,1,2,4,5,1,1,1,2,1,0,0,5,1,5,2,7,2,7,3,10.0,0.0,0.0,42.0
129.0,M,51,10,1,1,45,0,5,5,3,2,8,0,1,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,2,0.0,30.0,3.0,0.0,0,0,4,1,0,7,1,1,1,5,1,1,1,5,1,2,1,7,2,7,3,0.0,0.0,1.0,21.0
130.0,M,49,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,2,1.0,0.0,6.0,0.0,0,0,4,1,0,7,1,1,1,4,1,1,1,3,1,2,1,4,1,7,5,0.0,0.0,2.0,42.0
131.0,M,40,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,3,2.0,1,0,0,0,0,2,2.0,0.0,5.0,0.0,0,0,4,1,0,3,1,2,1,3,1,0,0,5,1,3,2,7,2,7,4,2.0,0.0,4.0,35.0
132.0,M,40,10,1,1,60,2,5,5,2,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,1,1,1,2,2,7,1,0,0,3,1,1,1,2,1,3,1,5,2,7,3,0.0,0.0,0.0,28.0
133.0,M,33,10,1,1,45,1,5,5,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,2.0,2,0,0,0,0,4,0.0,0.0,,,1,1,1,1,0,5,2,1,1,6,2,1,1,6,2,6,1,6,2,6,1,4.0,0.0,0.0,28.0
134.0,H,38,10,1,1,40,2,3,5,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4.0,8,0,4,8,0,4,0.0,0.0,,,1,1,1,2,2,4,1,1,2,3,2,2,1,4,2,2,1,6,2,6,1,32.0,32.0,0.0,28.0
135.0,M,55,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,,,0,0,4,1,0,2,1,2,1,1,1,1,1,4,1,4,1,5,1,7,1,0.0,0.0,0.0,21.0
136.0,M,60,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,4,0.0,0.0,,,0,0,4,1,0,5,2,1,2,3,3,1,1,4,2,2,1,7,1,7,1,0.0,0.0,0.0,28.0
137.0,H,48,10,1,1,45,1,5,5,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,8.0,1,1,1,1,0,4,2,1,1,3,1,1,1,4,1,3,2,7,2,7,1,0.0,0.0,0.0,0.9333333333333333
138.0,H,48,10,1,4,56,1,5,5,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,4,0.0,0.0,,,1,0,1,1,0,3,1,1,1,4,1,1,1,1,1,3,1,6,2,4,2,0.0,0.0,0.0,28.0
139.0,H,70,10,9,9,0,0,9,9,9,2,6,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,,,0,0,4,1,0,5,2,1,2,3,1,1,1,5,1,6,1,7,2,7,2,0.0,0.0,0.0,28.0
140.0,M,67,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,,,0,0,4,1,0,4,2,1,2,4,3,2,1,5,2,3,2,7,2,7,2,0.0,0.0,0.0,21.0
141.0,H,58,10,1,1,40,0,5,5,3,2,10,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,6,2,1,1,7,3,1,1,7,3,7,2,7,4,7,8,0.0,0.0,0.0,21.0
142.0,M,32,10,1,1,45,1,9,9,9,2,10,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,2,1,7,2,2,1,7,1,0,0,3,2,7,8,0.0,0.0,0.0,28.0
143.0,H,33,10,1,1,45,0,5,5,3,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,2,0,20,7,1.0,0.0,4.0,0.0,0,0,4,2,2,4,2,1,1,7,2,1,1,7,3,5,1,7,3,7,5,0.0,0.6666666666666666,7.0,28.0
144.0,M,42,10,9,9,0,0,9,9,9,4,3,1,1,0,1,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,2,1,0,5,1,1,1,7,2,3,1,7,2,0,0,0,0,7,6,0.0,0.0,0.0,28.0
145.0,H,82,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,3,2,0.0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0,0,2,1,0,3,1,2,1,7,1,1,1,5,2,3,1,7,2,7,3,0.0,0.0,0.0,56.0
146.0,M,25,10,9,9,0,0,9,9,9,2,5,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0,0,4,1,0,4,1,2,1,1,1,3,1,4,1,5,1,7,2,7,3,0.0,0.0,0.0,56.0
147.0,M,50,10,9,9,0,0,9,9,9,4,6,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,,,0,0,4,1,0,3,2,2,1,1,2,2,1,4,3,5,1,7,2,7,3,0.0,0.0,0.0,21.0
148.0,H,16,6,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1.0,0,0,2,1,0,5,,,,,0,0,4,1,0,3,1,1,2,5,2,1,1,4,3,5,2,7,2,7,1,0.0,2.0,4.109999999999999,28.0
149.0,M,20,10,1,1,48,0,4,4,3,1,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,3.0,1,0,3,1,0,4,0.0,0.0,,,0,1,2,1,0,3,2,2,1,4,2,1,1,5,3,5,2,7,1,7,2,3.0,3.0,0.0,28.0
150.0,M,45,10,1,3,24,0,5,3,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,6.0,4,0,0,0,0,4,0.0,0.0,,,1,0,1,1,0,2,1,1,1,4,1,1,1,3,1,4,1,6,1,3,3,24.0,0.0,0.0,28.0
151.0,H,35,1,1,4,45,1,2,1,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,4,0.0,0.0,,,1,1,1,3,2,4,2,1,1,4,1,1,2,2,2,4,3,7,2,7,2,0.0,0.0,0.0,28.0
152.0,M,43,10,1,1,40,2,5,5,1,2,4,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,5,0.0,30.0,8.0,0.0,1,0,1,1,0,7,1,1,1,6,1,2,1,3,1,5,2,7,2,7,4,0.0,0.0,2.5,56.0
153.0,H,40,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,,,0,0,4,1,0,3,2,1,2,5,2,1,1,3,2,5,2,6,2,4,3,0.0,0.0,0.0,28.0
154.0,M,56,10,9,9,0,0,9,9,9,4,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,1,0.0,18.0,4.0,0.0,0,0,4,1,0,3,1,1,1,5,2,1,1,2,1,3,1,6,2,7,2,0.0,0.0,0.3,28.0
155.0,M,35,6,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,3,1,0.0,0,0,0,0,0,4,0.0,0.0,,,1,0,3,1,0,1,2,1,1,1,1,1,1,2,1,1,3,6,2,5,2,0.0,0.0,0.0,28.0
156.0,M,48,10,1,1,40,1,4,1,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,3,2.0,1,0,0,0,0,4,,,,,0,0,4,1,0,3,2,1,1,2,2,1,1,5,2,4,1,7,2,7,2,2.0,0.0,4.356,28.0
157.0,H,50,10,1,1,54,4,2,2,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,4,0.0,0.0,,,1,1,1,2,2,2,2,1,1,3,1,1,1,3,1,3,3,7,2,7,2,0.0,0.0,0.0,28.0
158.0,M,88,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,,,0,1,4,1,0,3,3,1,1,2,3,2,1,3,2,4,1,5,2,7,2,0.0,0.0,0.0,28.0
159.0,H,24,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3.0,2,0,2,2,0,7,,,3.0,30.0,1,1,1,2,2,3,2,1,1,4,3,1,1,3,3,5,4,7,7,7,7,6.0,4.0,5.754,24.5
160.0,H,25,10,1,1,45,3,4,3,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,5.0,6,0,2,4,0,7,6.0,0.0,,,1,1,1,1,0,4,8,1,1,3,4,1,1,5,4,5,3,7,3,7,4,30.0,8.0,42.0,28.0
161.0,M,33,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2.0,2,30,3,1,30,2,3.0,0.0,4.0,0.0,0,0,4,1,0,7,3,1,1,5,1,1,1,7,4,5,1,7,1,7,3,5.0,4.5,6.0,28.0
162.0,H,48,10,1,4,40,1,3,2,3,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2.0,2,0,2,2,0,5,7.0,30.0,4.0,5.0,0,0,4,2,2,7,1,1,2,7,3,2,1,5,4,2,1,7,1,7,5,4.0,4.0,37.5,28.583333333333332
163.0,M,35,10,9,9,0,0,9,9,9,1,10,0,0,0,0,0,0,0,0,0,0,4,4,4,2,2.0,1,0,0,0,0,7,2.0,30.0,3.0,20.0,0,0,4,1,0,7,1,1,1,1,2,1,2,7,2,2,1,7,2,7,3,2.0,0.0,17.5,23.333333333333336
164.0,M,38,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,2.0,1,30,0,0,0,7,1.0,30.0,1.0,40.0,0,0,4,1,0,7,3,1,1,7,3,1,1,5,4,7,1,7,1,7,4,3.0,0.0,10.5,11.666666666666666
165.0,M,18,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3.0,2,30,2,1,0,4,1.0,0.0,3.0,30.0,0,0,4,1,0,7,1,1,1,4,1,1,1,7,2,6,1,7,1,7,2,7.5,2.0,4.0,24.5
166.0,H,39,10,1,1,54,0,5,5,3,1,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,7.0,1,0,0,0,0,7,1.0,0.0,6.0,0.0,0,0,4,1,0,7,2,0,0,7,2,0,0,7,2,7,2,7,1,7,4,7.0,0.0,7.0,42.0
167.0,M,78,10,9,9,0,0,9,9,9,2,6,1,1,0,0,1,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,0.0,30.0,8.0,0.0,0,0,4,1,0,7,2,0,0,7,2,1,1,7,3,0,0,5,1,7,3,0.0,0.0,3.5,56.0
168.0,H,20,10,9,9,0,0,9,9,9,1,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,7.0,1,0,7,1,0,7,2.0,0.0,6.0,0.0,0,0,1,3,4,6,1,0,0,5,1,1,1,7,1,7,3,7,2,7,3,7.0,7.0,14.0,42.0
169.0,M,64,10,9,9,0,0,9,9,9,1,7,1,1,0,0,0,1,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,0.0,30.0,6.0,0.0,0,0,4,1,0,7,2,1,1,7,3,1,1,7,2,0,0,7,1,7,4,0.0,0.0,3.5,42.0
170.0,H,25,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,7.0,2,20,0,0,0,7,1.0,20.0,1.0,30.0,0,1,1,1,0,7,1,2,1,4,1,1,1,5,1,7,1,7,2,7,3,16.333333333333332,0.0,9.333333333333332,10.5
171.0,M,50,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,7,2.0,0.0,1.0,30.0,0,0,4,1,0,7,1,1,1,7,4,1,1,7,1,7,2,7,2,7,4,0.0,0.0,14.0,10.5
172.0,M,31,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,3.0,1,20,2,0,30,7,1.0,30.0,2.0,20.0,0,1,1,1,0,7,1,2,1,7,1,1,1,7,2,7,2,7,2,7,4,4.0,1.0,10.5,16.333333333333336
173.0,M,59,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,1.0,20.0,1.0,20.0,0,0,4,1,0,7,1,1,2,3,3,1,1,3,2,7,3,7,2,7,3,0.0,0.0,9.333333333333332,9.333333333333332
174.0,H,48,10,1,4,40,0,3,3,2,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,7,1.0,20.0,2.0,30.0,0,1,1,2,1,7,1,2,1,7,1,3,1,4,3,7,2,7,2,7,4,0.0,0.0,9.333333333333332,17.5
175.0,H,42,10,1,5,49,2,4,2,1,1,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,7.0,5,0,0,0,0,6,2.0,30.0,,,0,0,4,2,1,7,2,2,1,7,2,2,1,7,2,7,3,7,2,7,2,35.0,0.0,15.0,28.0
176.0,H,43,10,1,4,48,1,2,2,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,7.0,7,0,5,4,30,7,1.0,30.0,1.0,30.0,0,0,2,2,4,7,1,2,2,7,2,1,1,7,4,7,4,7,2,7,4,49.0,22.5,10.5,10.5
177.0,H,86,10,9,9,0,0,9,9,9,2,10,1,1,0,0,1,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,2,2,1,5,1,2,1,3,2,1,1,7,2,2,1,7,2,7,3,0.0,0.0,0.0,35.0
178.0,H,20,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,2,0,30,2,0.0,30.0,4.0,0.0,0,0,4,2,2,3,1,1,1,7,2,1,1,7,3,3,2,7,2,7,4,0.0,1.0,1.0,28.0
179.0,H,28,10,1,1,48,0,5,5,3,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,2,0,30,2,0.0,30.0,4.0,0.0,0,0,4,2,2,1,1,1,1,7,1,1,1,7,2,7,1,7,2,7,3,0.0,1.0,1.0,28.0
180.0,H,84,10,9,9,0,0,9,9,9,2,10,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,7.0,0.0,0,0,4,1,0,6,1,1,1,6,1,1,1,7,3,7,1,7,2,7,2,0.0,0.0,0.0,49.0
181.0,H,38,10,1,1,40,0,5,5,9,2,9,0,0,0,0,0,0,0,0,0,0,4,4,3,2,0.0,0,0,0,0,0,3,0.0,10.0,7.0,0.0,0,0,4,2,2,2,1,1,1,7,1,1,1,7,3,7,1,7,2,7,3,0.0,0.0,0.5,49.0
182.0,H,47,10,1,1,66,0,3,4,3,2,10,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,5,1,2,1,3,3,1,1,7,2,7,1,7,3,7,6,0.0,0.0,0.0,0.0
183.0,M,70,10,9,9,0,0,9,9,9,2,7,1,0,0,0,1,1,0,0,0,0,4,4,4,1,3.0,4,0,3,1,0,3,0.0,30.0,2.0,0.0,0,0,2,1,0,7,1,1,1,7,1,1,1,7,1,1,1,7,2,7,5,12.0,3.0,1.5,14.0
184.0,M,82,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,4,1,2,1,3,2,1,2,7,2,4,2,7,2,7,3,0.0,0.0,0.0,28.0
